Domain,Url,Url occurences,Common?
en.wikipedia.org,https://en.wikipedia.org/wiki/2024_Democratic_Party_presidential_primaries,3,no
en.wikipedia.org,https://en.wikipedia.org/wiki/Ballot_box,1,no
en.wikipedia.org,https://en.wikipedia.org/wiki/House_Democratic_Caucus,1,no
en.wikipedia.org,"https://en.wikipedia.org/wiki/Massachusetts%27s_congressional_districts#:~:text=Massachusetts%20is%20currently%20divided%20into,population%20since%20the%20year%202000.",2,no
en.wikipedia.org,https://en.wikipedia.org/wiki/Primary_election,1,no
en.wikipedia.org,https://en.wikipedia.org/wiki/New_Jersey%27s_congressional_districts,1,no
en.wikipedia.org,"https://en.wikipedia.org/wiki/New_Mexico%27s_congressional_districts#:~:text=New%20Mexico%20is%20divided%20into,United%20States%20House%20of%20Representatives.",1,no
www.kff.org,https://www.kff.org/womens-health-policy/dashboard/ballot-tracker-status-of-abortion-related-state-constitutional-amendment-measures/,4,no
www.kff.org,https://www.kff.org/womens-health-policy/issue-brief/opportunities-realities-citizen-abortion-ballot-measures/,3,no
www.kff.org,https://www.kff.org/womens-health-policy/press-release/1-in-8-voters-say-abortion-is-most-important-to-their-vote-they-lean-democratic-support-biden-and-want-abortion-to-be-legal/,2,no
www.kff.org,https://www.kff.org/womens-health-policy/poll-finding/polling-insight-republican-women-voters-on-abortion/,2,no
www.kff.org,https://www.kff.org/womens-health-policy/poll-finding/womens-views-of-abortion-access-and-policies-in-the-dobbs-era-insights-from-the-kff-health-tracking-poll/,2,no
www.kff.org,https://www.kff.org/2024-survey-of-women-voters-dashboard/,2,no
www.kff.org,https://www.kff.org/womens-health-policy/poll-finding/kff-health-tracking-poll-march-2024-abortion-in-the-2024-election-and-beyond/,2,no
www.kff.org,https://www.kff.org/womens-health-policy/poll-finding/women-voters-revisited-inflation-abortion-and-increased-motivation-in-the-2024-election-countdown/,2,no
apnews.com,https://apnews.com/article/wisconsin-wausau-absentee-ballot-drop-box-7ed197e8d2940054f82a9e28fb8fa882,2,yes
apnews.com,https://apnews.com/article/abortion-presidential-candidates-gop-2024-32f0b379ef6610aec0219e9c197bbbde,2,yes
apnews.com,https://apnews.com/hub/election-2024,1,yes
apnews.com,https://apnews.com/projects/election-results-2024/,1,yes
apnews.com,https://apnews.com/article/abortion-ballot-amendment-ban-protection-states-2024-052ff9846f8416efb725240af22b92ec,3,yes
apnews.com,https://apnews.com/article/abortion-election-2024-roe-ballot-4403190b898e501b0834053c3417d072,2,yes
apnews.com,https://apnews.com/article/trump-harris-issue-positions-worlds-apart-3f80a342c790da64e3de92a4f5760991,2,yes
apnews.com,https://apnews.com/article/election-2024-what-to-watch-4de963c6474ff7a0b4044d6a23cf8ad7,2,yes
apnews.com,https://apnews.com/article/abortion-election-harris-trump-women-north-carolina-f14edf1e33c367a430784f7848834514,1,yes
apnews.com,https://apnews.com/article/vote-ballot-drop-box-democracy-fire-f66c52f774955106fb9e7c8172825cff,2,yes
apnews.com,https://apnews.com/live/election-2024-news-updates-harris-trump,2,yes
apnews.com,https://apnews.com/article/biden-kamala-harris-election-2024-ed9d040150d548d3d0ab3d0a47fe60e2,1,yes
apnews.com,https://apnews.com/article/derrick-anderson-eugene-vindman-congress-election-virginia-ef0bdaf5e2a30dc1d196b9721c1769ac,1,yes
apnews.com,https://apnews.com/article/election-2024-harris-trump-legal-challenges-563936d90d83de456e704de7d03b5063,1,yes
apnews.com,https://apnews.com/article/presidential-candidates-2024-301db5ce310cafc97025682b39ceac6e,1,yes
www.eac.gov,https://www.eac.gov/sites/default/files/electionofficials/vbm/Ballot_Drop_Box.pdf,6,no
www.eac.gov,https://www.eac.gov/voters/register-and-vote-in-your-state,3,no
www.eac.gov,https://www.eac.gov/,1,no
www.eac.gov,https://www.eac.gov/about,1,no
www.eac.gov,https://www.eac.gov/election-officials/election-results-canvass-and-certification,1,no
www.sos.ca.gov,https://www.sos.ca.gov/elections/upcoming-elections/general-election-nov-5-2024,4,yes
www.sos.ca.gov,https://www.sos.ca.gov/elections?utm_id=120213903740130676,1,yes
www.sos.ca.gov,https://www.sos.ca.gov/elections/polling-place,1,yes
www.sos.ca.gov,https://www.sos.ca.gov/elections,1,yes
www.sos.ca.gov,https://www.sos.ca.gov/elections/upcoming-elections/county-administered-elections,1,yes
www.sos.ca.gov,https://www.sos.ca.gov/elections/voting-resources/county-elections-offices,1,yes
www.sos.ca.gov,https://www.sos.ca.gov/elections/ballot-measures/qualified-ballot-measures?os=fuzzsc,1,yes
www.sos.ca.gov,https://www.sos.ca.gov/elections/voting-resources/voter-information-guides,1,yes
www.sos.ca.gov,https://www.sos.ca.gov/elections/voting-info/ways-vote,1,yes
www.sos.ca.gov,https://www.sos.ca.gov/elections/where-and-how?rel=outbound,1,yes
www.sos.ca.gov,https://www.sos.ca.gov/elections/voting-resources/voting-california/election-dates-and-resources,2,yes
www.sos.ca.gov,https://www.sos.ca.gov/elections/ballot-status/wheres-my-ballot,2,yes
www.sos.ca.gov,https://www.sos.ca.gov/elections/ballot-measures/qualified-ballot-measures,1,yes
www.sos.ca.gov,https://www.sos.ca.gov/elections/voter-registration/vote-mail,1,yes
www.sos.ca.gov,https://www.sos.ca.gov/elections/randomized-alphabet,1,yes
www.sos.ca.gov,https://www.sos.ca.gov/elections/voting-resources/voting-california/where-and-how-vote-incorrect,2,yes
www.sos.ca.gov,https://www.sos.ca.gov/elections/voting-resources/voting-california?os=%2527,1,yes
www.sos.ca.gov,https://www.sos.ca.gov/elections/,1,yes
www.sos.ca.gov,https://www.sos.ca.gov/elections/ballot-measures/qualified-ballot-measures?os=0,1,yes
www.sos.ca.gov,https://www.sos.ca.gov/elections?%5D=,1,yes
www.sos.ca.gov,https://www.sos.ca.gov/elections/registration-status?os=vbkn42tqho5h1r,1,yes
www.sos.ca.gov,https://www.sos.ca.gov/elections/candidate-statements,1,yes
www.sos.ca.gov,https://www.sos.ca.gov/elections/where-and-how,1,yes
www.sos.ca.gov,https://www.sos.ca.gov/elections/upcoming-elections/general-election-nov-5-2024/key-dates-deadlines,1,yes
www.sos.ca.gov,https://www.sos.ca.gov/elections/prior-elections/statewide-election-results,1,yes
www.sos.ca.gov,https://www.sos.ca.gov/elections/prior-elections,1,yes
www.sos.ca.gov,https://www.sos.ca.gov/elections/voter-registration/vote-mail?os=wtmbZEgMu5Hw&ref=app,1,yes
www.sos.ca.gov,https://www.sos.ca.gov/elections/voting-resources/voting-california,1,yes
www.sos.ca.gov,https://www.sos.ca.gov/elections/political-parties/no-party-preference?os=wtmbrgj5xbah,1,yes
www.sos.ca.gov,https://www.sos.ca.gov/elections/voter-registration,1,yes
www.sos.ca.gov,https://www.sos.ca.gov/elections/voting-resources/voting-california/help-strengthen-our-democracy/poll-worker-training-standards/section-three,1,yes
www.sos.ca.gov,https://www.sos.ca.gov/elections/primary-elections-california,1,yes
www.sos.ca.gov,https://www.sos.ca.gov/elections/polling-place?polling-location=,1,yes
www.sos.ca.gov,https://www.sos.ca.gov/elections?dclid=CKuJkofCo4kDFeMOaAgdUjUFxw,1,yes
www.sos.ca.gov,https://www.sos.ca.gov/elections/voter-registration/vote-mail?os=___,1,yes
www.facebook.com,https://www.facebook.com/NewHavenVotesCoalition/,1,yes
www.facebook.com,https://www.facebook.com/USSenateDemocrats/,3,yes
www.facebook.com,https://www.facebook.com/SBCountyElections/,1,yes
www.facebook.com,https://www.facebook.com/TulareVote/,1,yes
www.facebook.com,https://www.facebook.com/sccvote/,1,yes
www.facebook.com,https://www.facebook.com/DenverElections/,1,yes
www.facebook.com,https://www.facebook.com/VoteFresnoCounty/,1,yes
www.facebook.com,https://www.facebook.com/OCROV/,1,yes
www.facebook.com,https://www.facebook.com/OsceolaCountySOE/,1,yes
www.facebook.com,https://www.facebook.com/lwvnorwalk/,1,yes
www.facebook.com,https://www.facebook.com/BrowardVotes/,1,yes
www.facebook.com,https://www.facebook.com/FinneyCountyClerk/,1,yes
www.facebook.com,https://www.facebook.com/cuyahogaboe/,1,yes
www.facebook.com,https://www.facebook.com/votemonroecounty/,1,yes
www.facebook.com,https://www.facebook.com/AndrewsCountyElections/,1,yes
www.facebook.com,https://www.facebook.com/DallasCountyVotes/,1,yes
www.facebook.com,https://www.facebook.com/EPCountyElections/,1,yes
www.facebook.com,https://www.facebook.com/FloydCountyClerkTx/,1,yes
www.house.gov,http://www.house.gov/leadership,2,no
www.house.gov,https://www.house.gov/representatives/find-your-representative,2,no
www.house.gov,https://www.house.gov/htbin/findrep?ZIP=85745,1,no
www.house.gov,https://www.house.gov/htbin/findrep?ZIP=92660,1,no
www.house.gov,https://www.house.gov/htbin/findrep?ZIP=80013,1,no
www.house.gov,https://www.house.gov/htbin/findrep?ZIP=92119,1,no
www.house.gov,http://www.house.gov/representatives/find-your-representative,1,no
www.house.gov,https://www.house.gov/htbin/findrep?ZIP=22046,1,no
www.house.gov,https://www.house.gov/htbin/findrep?ZIP=33324,1,no
www.house.gov,https://www.house.gov/htbin/findrep?ZIP=60061,1,no
www.house.gov,https://www.house.gov/htbin/findrep?ZIP=01581,1,no
www.house.gov,https://www.house.gov/htbin/findrep?ZIP=53221,1,no
www.house.gov,https://www.house.gov/htbin/findrep?ZIP=08852,1,no
elections.ny.gov,https://elections.ny.gov/,2,yes
elections.ny.gov,https://elections.ny.gov/election-information,1,yes
elections.ny.gov,https://elections.ny.gov/2024-statewide-ballot-proposal,1,yes
elections.ny.gov,https://elections.ny.gov/request-ballot,1,yes
elections.ny.gov,https://elections.ny.gov/become-poll-worker,1,yes
elections.ny.gov,https://elections.ny.gov/ways-vote,1,yes
elections.ny.gov,https://elections.ny.gov/early-voting,1,yes
elections.ny.gov,https://elections.ny.gov/register-vote,1,yes
elections.ny.gov,https://elections.ny.gov/new-york-state-elected-officials,1,yes
elections.ny.gov,https://elections.ny.gov/election-results,1,yes
elections.ny.gov,https://elections.ny.gov/candidate-information,1,yes
www.boston.gov,https://www.boston.gov/departments/election/mail-voting-boston,5,no
www.boston.gov,https://www.boston.gov/departments/elections/unofficial-election-results,2,no
www.boston.gov,https://www.boston.gov/departments/election,1,no
www.boston.gov,https://www.boston.gov/voting-boston,1,no
www.boston.gov,https://www.boston.gov/departments/elections/early-voting-boston,3,no
www.boston.gov,https://www.boston.gov/departments/elections/city-boston-polling-locations,2,no
www.boston.gov,https://www.boston.gov/departments/elections/how-vote-absentee-ballot,1,no
myvote.wi.gov,https://myvote.wi.gov/en-us/Whats-On-My-Ballot,2,yes
myvote.wi.gov,https://myvote.wi.gov/en-us/,1,yes
myvote.wi.gov,https://myvote.wi.gov/en-us/Find-My-Polling-Place,1,yes
myvote.wi.gov,https://myvote.wi.gov/en-us/My-Polling-Place,1,yes
myvote.wi.gov,https://myvote.wi.gov/en-us/My-Ballot,1,yes
myvote.wi.gov,https://myvote.wi.gov/en-us/My-Voter-Info,1,yes
myvote.wi.gov,https://myvote.wi.gov/en-us/Register-To-Vote,1,yes
myvote.wi.gov,https://myvote.wi.gov/en-us/Vote-Absentee-In-Person,1,yes
myvote.wi.gov,https://myvote.wi.gov/en-us/vote-absentee-by-mail,1,yes
myvote.wi.gov,https://myvote.wi.gov/en-us/Vote-Absentee-Guide,1,yes
myvote.wi.gov,https://myvote.wi.gov/en-us/Track-My-Ballot,1,yes
myvote.wi.gov,https://myvote.wi.gov/en-us/View-My-Absentee-Request,1,yes
myvote.wi.gov,https://myvote.wi.gov/en-us/My-Elected-Officials,1,yes
www.vote.org,https://www.vote.org/polling-place-locator/,2,no
www.vote.org,https://www.vote.org/dropbox-locator/,1,no
www.vote.org,https://www.vote.org/ballot-information/,1,no
www.vote.org,https://www.vote.org/absentee-ballot/,1,no
www.vote.org,https://www.vote.org/ballot-tracker-tools/,1,no
www.vote.org,https://www.vote.org/,1,no
www.vote.org,https://www.vote.org/early-voting-calendar/,1,no
www.vote.org,https://www.vote.org/absentee-ballot/california/,1,no
www.vote.org,https://www.vote.org/am-i-registered-to-vote/,1,no
www.vote.org,https://www.vote.org/absentee-ballot/colorado/,1,no
www.vote.org,https://www.vote.org/absentee-ballot/washington/,1,no
www.vote.org,https://www.vote.org/absentee-ballot/texas/,1,no
www.vote.org,https://www.vote.org/washington/,1,no
www.vote.org,https://www.vote.org/absentee-ballot/idaho/,1,no
www.vote.org,https://www.vote.org/absentee-ballot/massachusetts/,1,no
www.vote.org,https://www.vote.org/absentee-ballot/illinois/,1,no
www.vote.org,https://www.vote.org/absentee-ballot/new-york/,1,no
www.vote.org,https://www.vote.org/absentee-voting-rules/,1,no
